date,convenience_store,store,name,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor,item,description,pack,liter_size,state_btl_cost,btl_price,bottle_qty,total
30/01/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,478,Trinchero Family Estates,87398,Cruz Del Sol Silver,6,750,25.17,37.76,1,37.76
10/07/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,260,Diageo Americas,87485,Don Julio Blanco Tequila,6,750,26.49,39.74,1,39.74
07/07/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,260,Diageo Americas,87485,Don Julio Blanco Tequila,6,750,26.49,39.74,2,79.48
16/02/2015,,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,434,Luxco-St Louis,87596,El Mayor Blanco,6,750,11,16.5,6,99
10/03/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,434,Luxco-St Louis,87596,El Mayor Blanco,6,750,10,15,2,30
01/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,434,Luxco-St Louis,87596,El Mayor Blanco,6,750,10,15,2,30
05/03/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,434,Luxco-St Louis,87596,El Mayor Blanco,6,750,10,15,2,30
29/09/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,434,Luxco-St Louis,87596,El Mayor Blanco,6,750,11,16.5,6,99
30/01/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,434,LUXCO,87596,El Mayor Blanco,6,750,10,15,2,30
23/06/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,434,Luxco-St Louis,87938,Juarez Tequila Silver,6,1750,13,19.5,2,39
17/03/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,240,WILLIAM GRANT AND SONS INC.,88116,Milagro Silver Tequila,6,750,15.69,23.54,6,141.24
17/03/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,240,WILLIAM GRANT AND SONS INC.,88116,Milagro Silver Tequila,6,750,15.69,23.54,6,141.24
18/08/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,240,WILLIAM GRANT AND SONS INC.,88116,Milagro Silver Tequila,6,750,15.69,23.54,6,141.24
20/10/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,240,WILLIAM GRANT AND SONS INC.,88116,Milagro Silver Tequila,6,750,15.69,23.54,6,141.24
17/11/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,260,Diageo Americas,88310,Peligroso Silver,6,750,15,22.5,3,67.5
29/09/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,421,Sazerac Co. Inc.,88768,Tortilla White Tequila,6,1750,12.64,18.96,2,37.92
22/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,370,Pernod Ricard USA/Austin Nichols,89029,Avion Anejo,6,750,28.99,43.49,2,86.98
17/03/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,370,Pernod Ricard USA/Austin Nichols,89029,Tequila Avion Anejo,6,750,28.99,43.49,1,43.49
11/09/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,370,Pernod Ricard USA/Austin Nichols,89030,Avion Reposado,6,750,26.49,39.74,1,39.74
13/10/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,370,Pernod Ricard USA/Austin Nichols,89030,Avion Reposado,6,750,26.49,39.74,2,79.48
03/04/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,35,Bacardi U.S.A. Inc.,89099,Cazadores Anejo,6,750,23.33,35,1,35
03/04/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,35,Bacardi U.S.A. Inc.,89099,Cazadores Anejo,6,750,23.33,35,1,35
25/11/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,260,Diageo Americas,89154,Don Julio Reposado,6,750,28.99,43.49,1,43.49
31/07/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,260,Diageo Americas,89154,Don Julio Reposado,6,750,28.99,43.49,12,521.88
02/07/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,260,Diageo Americas,89154,Don Julio Reposado,6,750,28.99,43.49,2,86.98
31/03/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,260,Diageo Americas,89154,Don Julio Reposado,6,750,28.5,42.75,2,85.5
22/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,260,Diageo Americas,89164,Don Julio 1942,6,750,61.16,91.74,1,91.74
22/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,260,Diageo Americas,89164,Don Julio 1942,6,750,61.16,91.74,1,91.74
18/08/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,260,Diageo Americas,89164,Don Julio 1942,6,750,61.74,92.61,2,185.22
07/08/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,260,Diageo Americas,89164,Don Julio 1942,6,750,61.74,92.61,2,185.22
15/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,434,Luxco-St Louis,89178,El Mayor Anejo Tequila,6,750,15,22.5,2,45
17/04/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,434,Luxco-St Louis,89182,El Mayor Reposado,6,750,12.5,18.75,2,37.5
02/02/2015,,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,395,Proximo,89198,Jose Cuervo Especial Reposado Tequila,6,1750,20.25,30.38,1,30.38
19/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,395,Proximo,89198,Jose Cuervo Especial Reposado Tequila,6,1750,20.25,30.37,2,60.74
13/08/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,395,Proximo,89198,Jose Cuervo Especial Reposado Tequila,6,1750,20.25,30.38,2,60.76
20/11/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,395,Proximo,89198,Jose Cuervo Especial Reposado Tequila,6,1750,20.25,30.38,2,60.76
21/07/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,395,Proximo,89198,Jose Cuervo Especial Reposado Tequila,6,1750,20.25,30.38,2,60.76
16/04/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,395,Proximo,89198,Jose Cuervo Especial Reposado Tequila,6,1750,20.25,30.37,6,182.22
27/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,395,Proximo,89198,Jose Cuervo Especial Reposado Tequila,6,1750,20.25,30.37,6,182.22
28/07/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,260,Diageo Americas,89200,Don Julio 70th Anniversary,6,750,32.42,48.63,1,48.63
28/10/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,260,Diageo Americas,89200,Don Julio 70th Anniversary,6,750,32.42,48.63,1,48.63
16/07/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,260,Diageo Americas,89200,Don Julio 70th Anniversary,6,750,32.42,48.63,1,48.63
13/01/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,260,Diageo Americas,89200,Don Julio 70th Anniversary,6,750,32.42,48.63,6,291.78
20/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,395,Proximo,89230,1800 Anejo Tequila,6,750,19.5,29.24,1,29.24
04/12/2014,,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,395,Proximo,89230,1800 Anejo Tequila,6,750,19.5,29.25,1,29.25
01/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,255,Wilson Daniels Ltd.,89242,Corralejo Reposado Tequila,6,750,15,22.5,6,135
20/01/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,255,Wilson Daniels Ltd.,89242,Corralejo Reposado Tequila,6,750,15,22.5,6,135
25/08/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,85,Brown-Forman Corporation,89274,El Jimador Anejo Tequila,6,750,12.89,19.34,1,19.34
10/03/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,85,Brown-Forman Corporation,89274,El Jimador Anejo Tequila,6,750,12.89,19.34,2,38.68
30/06/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,85,Brown-Forman Corporation,89274,El Jimador Anejo Tequila,6,750,12.89,19.34,2,38.68
23/01/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,85,Brown-Forman Corporation,89274,El Jimador Anejo Tequila,6,750,12.89,19.34,1,19.34
11/08/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,65,Jim Beam Brands,89788,Sauza Gold,6,1750,18.37,27.56,2,55.12
30/10/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,65,Jim Beam Brands,89846,Tres Generaciones Anejo,6,750,21,31.5,2,63
20/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,478,Trinchero Family Estates,89885,Tres Agaves Anejo,6,750,20.17,30.26,2,60.52
02/01/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,478,Trinchero Family Estates,89889,Tres Agaves Reposado,6,750,17.67,26.51,2,53.02
27/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,478,Trinchero Family Estates,89889,Tres Agaves Reposado,6,750,17.67,26.51,2,53.02
27/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,478,Trinchero Family Estates,89889,Tres Agaves Reposado,6,750,17.67,26.51,2,53.02
06/11/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1012210,SINGLE MALT SCOTCH,391,Anchor Distilling (PREISS IMPORTS),900766,Glenrothes 1998,6,750,50,75,12,900
27/03/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1011200,STRAIGHT BOURBON WHISKIES,463,The Country Vintner,901831,Smooth Ambler Old Scout,6,750,24.4,36.6,6,219.6
29/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1031080,80 PROOF VODKA,463,The Country Vintner,901860,Boyd & Blair Potato Vodka,6,750,22.2,33.3,6,199.8
19/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,305,MHW Ltd,901915,Roger Clynes Mexican Moonshine Silver Tequila,6,750,25,37.5,3,112.5
19/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,305,MHW Ltd,901915,Roger Clynes Mexican Moonshine Silver Tequila,6,750,25,37.5,3,112.5
19/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,305,MHW Ltd,901916,Roger Clynes Mexican Moonshine Reposado,6,750,30,45,1,45
19/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,305,MHW Ltd,901917,Roger Clynes Mexican Moonshine Anejo,6,750,32.67,49.01,1,49.01
30/10/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,240,WILLIAM GRANT AND SONS INC.,902084,Milagro Tequila Sbr Anejo,6,750,49.75,74.63,6,447.78
16/06/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1012210,SINGLE MALT SCOTCH,461,Campari(skyy),902133,Auchentoshan Three Wood Sing Malt Scotch,6,750,31.01,46.52,12,558.24
29/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,391,Anchor Distilling (PREISS IMPORTS),902495,Chinaco Anejo Tequila,6,750,35.83,53.75,6,322.5
29/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,391,Anchor Distilling (PREISS IMPORTS),902495,Chinaco Anejo Tequila,6,750,35.83,53.75,6,322.5
30/01/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1012300,IRISH WHISKIES,91,Castle Brands,902728,Clontarf Classic Blend Irish,6,750,11,16.5,6,99
06/03/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1012100,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,902751,Canadian Mac Naughton Whiskey,6,1750,10.65,15.98,6,95.88
24/07/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1011250,SINGLE BARREL BOURBON WHISKIES,461,Campari(skyy),902790,Wild Turkey Kentucky Spirit,6,750,23.91,35.87,6,215.22
09/06/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,902964,Scapa 16yr Sing Malt Scotch,6,750,44.99,67.49,6,404.94
13/03/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1012210,SINGLE MALT SCOTCH,240,WILLIAM GRANT AND SONS INC.,903021,Balvenie Portwood 21yr Scotch,6,750,121.25,181.88,6,1091.28
03/04/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,395,Proximo,903037,Agavero Liqueur,6,750,17.5,26.25,18,472.5
05/06/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1012300,IRISH WHISKIES,240,WILLIAM GRANT AND SONS INC.,903040,The Knot Irish Whiskey,6,750,13.21,19.82,6,118.92
29/05/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,395,Proximo,903089,Gran Centenario Anejo,6,750,30.64,45.96,6,275.76
30/01/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1012300,IRISH WHISKIES,91,Castle Brands,903119,Knappogue Castle 12yr,6,750,18.63,27.95,6,167.7
30/01/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1012300,IRISH WHISKIES,91,Castle Brands,903119,Knappogue Castle 12yr,6,750,18.63,27.95,6,167.7
28/08/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,185,Evaton Inc.,903126,Ramazzotti Amaro,6,750,17.67,26.51,6,159.06
07/11/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,370,Pernod Ricard USA/Austin Nichols,903293,Soho Lychee,6,750,9.99,14.99,12,179.88
17/07/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,370,Pernod Ricard USA/Austin Nichols,903293,Soho Lychee,6,750,9.99,14.99,6,89.94
16/06/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,255,Wilson Daniels Ltd.,903310,Corralejo Anejo Tequila,6,750,20,30,18,540
18/09/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,461,Campari(skyy),903422,Cabo Wabo Anejo,6,750,23.36,35.04,12,420.48
03/11/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,391,Anchor Distilling (PREISS IMPORTS),903447,Chinaco Blanco Artisan Tequila,6,750,19.44,29.16,12,349.92
06/03/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,903550,Aberlour 16yr Scotch,6,750,27.49,41.24,6,247.44
30/10/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,240,WILLIAM GRANT AND SONS INC.,903697,Milagro Tequila Sbr Reposado,6,750,39.09,58.64,6,351.84
30/10/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1022100,TEQUILA,240,WILLIAM GRANT AND SONS INC.,903754,Milagro Tequila Sbr Silver,6,750,27.84,41.76,6,250.56
03/04/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1042100,IMPORTED DRY GINS,305,MHW Ltd,903778,Bols Genever Gin,6,750,23.05,34.58,6,207.48
17/04/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,305,MHW Ltd,903790,Leblon Cachaca,6,750,18.33,27.5,24,660
13/02/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,305,MHW Ltd,903790,Leblon Cachaca,6,750,18.33,27.5,6,165
30/10/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1012200,SCOTCH WHISKIES,305,MHW Ltd,904224,Compass Box Spice Tree Whisky,6,750,34.67,52.01,6,312.06
02/02/2015,,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1012200,SCOTCH WHISKIES,260,Diageo Americas,904547,Buchanan's Red Seal HA,6,750,84.5,126.75,6,760.5
05/06/2014,,2190,Central City Liquor Inc.,1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.605570335000039, -93.619826836999948)",77,Polk,1081200,CREAM LIQUEURS,305,MHW Ltd,904611,1921 Tequila Cream,6,750,17.83,26.75,6,160.5
